lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status,arrival_month,cancellation_risk,dynamic_price
271,0,0,85.67,1,0,2018-09-21,0,3,Not_Canceled,9,0.049145115066306005,89.9535
124,1,0,159.3,3,1,2018-06-03,0,2,Canceled,6,0.8623477294557798,143.37
3,1,0,66.0,1,1,2018-01-18,0,2,Not_Canceled,1,0.0,69.3
84,1,1,149.18,2,1,2018-10-31,0,3,Not_Canceled,10,0.5227981556902477,141.721
195,1,2,96.3,2,2,2018-10-28,0,2,Not_Canceled,10,0.6176145369298416,91.485
188,1,1,84.82,2,2,2018-08-25,0,3,Not_Canceled,8,0.3357098529862831,89.06099999999999
273,0,0,109.0,2,0,2017-07-17,0,2,Canceled,7,1.0,98.10000000000001
48,1,2,131.72,2,2,2018-11-05,0,1,Not_Canceled,11,0.0,138.306
52,1,1,168.3,3,0,2018-07-23,0,1,Not_Canceled,7,0.4775371745112604,159.885
9,1,0,90.0,2,0,2018-02-03,0,1,Not_Canceled,2,0.205356500035998,94.5
120,1,0,84.15,2,2,2018-03-27,0,3,Canceled,3,0.6739918084436043,79.9425
14,0,0,40.67,2,1,2018-02-19,0,2,Not_Canceled,2,0.08927279193835214,42.703500000000005
62,1,1,91.48,2,0,2018-04-22,0,1,Not_Canceled,4,0.2752194236377152,96.054
137,1,1,85.16,2,1,2018-11-28,0,4,Canceled,11,0.3332501332087102,89.418
47,1,2,125.1,2,0,2018-09-09,0,2,Not_Canceled,9,0.0,131.355
65,1,0,119.85,2,1,2018-05-09,0,3,Not_Canceled,5,0.8623477294557798,107.865
40,0,0,65.0,2,0,2018-02-27,0,1,Not_Canceled,2,0.0,68.25
127,1,1,185.85,2,0,2018-06-02,0,3,Not_Canceled,6,0.38323078777140107,195.1425
85,0,0,60.0,2,1,2017-12-17,0,3,Not_Canceled,12,0.0,63.0
80,1,1,151.2,3,2,2018-10-16,0,1,Canceled,10,0.5227981556902477,143.64
5,1,1,250.0,2,0,2018-05-27,1,1,Not_Canceled,5,0.2710916512999798,262.5
12,1,2,141.0,2,1,2018-05-02,0,0,Not_Canceled,5,0.0,148.05
15,1,0,65.0,1,0,2017-12-10,0,2,Not_Canceled,12,0.25327665404255745,68.25
89,1,1,83.66,2,2,2018-03-21,0,5,Not_Canceled,3,0.2752194236377152,87.843
125,1,2,101.49,2,2,2018-05-15,0,1,Not_Canceled,5,0.16877863348245908,106.5645
0,1,1,95.0,2,0,2017-11-06,0,1,Not_Canceled,11,0.04909437416902179,99.75
180,1,1,0.0,2,1,2018-05-02,0,1,Not_Canceled,5,0.033309069393570194,0.0
115,1,1,102.33,2,1,2018-02-28,0,5,Not_Canceled,2,0.12573630567866861,107.4465
144,1,0,92.55,2,1,2018-05-25,0,4,Not_Canceled,5,0.8352941771370453,83.295
74,1,0,68.5,2,2,2017-10-17,0,2,Not_Canceled,10,0.4910398084994754,65.075
37,0,0,105.0,2,0,2018-10-13,0,3,Not_Canceled,10,0.0,110.25
9,1,0,70.4,2,1,2018-01-28,0,3,Not_Canceled,1,0.0,73.92000000000002
75,1,0,74.68,1,2,2018-03-19,0,5,Not_Canceled,3,0.7529346376560372,67.212
6,1,0,81.0,2,1,2018-02-20,0,1,Not_Canceled,2,0.27176243193235494,85.05
86,1,0,100.0,2,0,2017-09-09,0,2,Not_Canceled,9,0.8352941771370453,90.0
65,0,0,105.0,2,0,2018-11-23,0,4,Not_Canceled,11,0.0,110.25
101,1,0,123.3,2,0,2018-07-22,0,2,Canceled,7,0.8623477294557798,110.97
99,0,0,65.0,2,2,2017-10-30,0,2,Canceled,10,0.9489969440063092,58.5
302,1,1,74.6,2,2,2018-08-02,0,8,Not_Canceled,8,0.033309069393570194,78.33
3,1,1,97.0,2,0,2018-06-23,0,1,Not_Canceled,6,0.04909437416902179,101.85000000000001
92,1,2,72.25,2,0,2017-11-10,0,4,Canceled,11,0.4477420603878827,68.6375
257,0,0,80.0,1,0,2017-07-01,0,2,Not_Canceled,7,0.049145115066306005,84.0
81,0,0,75.0,2,2,2018-12-04,0,2,Not_Canceled,12,0.027178625537172502,78.75
2,1,0,65.0,1,0,2017-09-09,0,1,Not_Canceled,9,0.06458256724363177,68.25
84,1,1,96.3,2,1,2018-06-26,0,0,Not_Canceled,6,0.12573630567866861,101.115
30,1,0,85.0,2,0,2018-12-03,0,1,Not_Canceled,12,0.0,89.25
105,0,0,110.0,2,1,2017-10-12,0,2,Canceled,10,0.9528627666345678,99.0
47,1,2,79.0,2,2,2018-10-02,0,3,Not_Canceled,10,0.0,82.95
256,0,1,115.0,2,0,2018-06-15,0,2,Canceled,6,1.0,103.5
174,1,1,159.3,3,1,2018-09-20,0,5,Canceled,9,1.0,143.37
52,1,1,140.4,1,2,2018-05-15,0,1,Not_Canceled,5,0.38323078777140107,147.42000000000002
56,0,0,82.0,2,0,2017-09-17,0,2,Not_Canceled,9,0.0,86.10000000000001
1,1,0,81.0,2,0,2018-02-26,0,1,Not_Canceled,2,0.27176243193235494,85.05
418,0,0,107.0,2,1,2018-09-26,0,2,Canceled,9,1.0,96.3
4,0,1,211.33,2,1,2017-09-14,0,2,Not_Canceled,9,0.04909437416902179,221.89650000000003
166,0,0,110.0,1,0,2018-11-01,0,3,Canceled,11,1.0,99.0
11,0,0,181.0,1,1,2018-07-18,0,1,Not_Canceled,7,0.06726760563380284,190.05
61,1,1,80.75,1,0,2017-10-24,0,1,Not_Canceled,10,0.3144221331549095,84.78750000000001
69,1,0,105.3,2,0,2018-04-27,0,2,Canceled,4,0.7236589100361424,94.77
296,0,0,96.0,1,0,2018-09-21,0,4,Not_Canceled,9,0.049145115066306005,100.80000000000001
208,1,0,83.85,2,1,2018-10-03,0,0,Canceled,10,0.9795827172875433,75.465
61,0,0,91.0,2,2,2017-10-04,0,0,Not_Canceled,10,0.08086105638161657,95.55
99,0,0,65.0,2,2,2017-10-30,0,2,Canceled,10,0.9489969440063092,58.5
9,1,1,106.26,1,0,2018-05-17,0,1,Not_Canceled,5,0.08539384469750973,111.57300000000001
18,1,0,109.0,2,1,2018-03-19,0,1,Canceled,3,0.6960048122652049,103.55
257,0,0,80.0,1,0,2017-07-01,0,2,Not_Canceled,7,0.049145115066306005,84.0
158,1,0,94.5,2,0,2018-08-25,0,3,Canceled,8,0.9795827172875433,85.05
103,0,0,115.0,1,0,2018-04-19,0,2,Canceled,4,0.9528627666345678,103.5
79,1,1,74.8,2,1,2018-11-17,0,3,Not_Canceled,11,0.30700694834782405,78.54
108,1,0,103.5,2,0,2018-07-09,0,1,Canceled,7,0.8352941771370453,93.15
31,1,0,103.05,2,2,2018-08-28,0,0,Not_Canceled,8,0.6960048122652049,97.8975
7,1,1,106.33,2,0,2018-03-10,0,3,Not_Canceled,3,0.08539384469750973,111.6465
0,1,1,143.0,2,0,2017-09-05,0,1,Not_Canceled,9,0.04909437416902179,150.15
212,0,0,78.0,2,2,2018-05-20,0,3,Canceled,5,0.08381130360514956,81.9
258,0,0,110.0,2,1,2018-10-16,0,0,Canceled,10,1.0,99.0
88,1,1,132.3,2,0,2018-10-20,0,3,Canceled,10,0.5227981556902477,125.685
73,0,0,85.67,2,0,2017-11-24,0,3,Not_Canceled,11,0.0,89.9535
280,0,0,110.0,2,1,2018-09-19,0,2,Canceled,9,1.0,99.0
8,1,0,62.37,1,0,2017-11-26,0,1,Not_Canceled,11,0.06458256724363177,65.4885
44,1,1,113.7,2,0,2018-10-20,0,3,Not_Canceled,10,0.3144221331549095,119.385
433,0,0,70.0,2,0,2018-09-08,0,3,Canceled,9,0.9299026048715912,63.0
51,1,0,110.0,1,2,2018-06-05,0,5,Canceled,6,0.8352941771370453,99.0
1,1,0,95.0,1,0,2018-09-20,0,1,Not_Canceled,9,0.06458256724363177,99.75
50,1,1,99.45,2,1,2018-04-11,0,3,Canceled,4,0.3144221331549095,104.42250000000001
2,1,1,78.0,2,0,2018-12-16,0,1,Not_Canceled,12,0.04909437416902179,81.9
296,0,1,117.0,2,0,2018-09-21,0,4,Canceled,9,1.0,105.3
40,1,1,83.16,2,0,2018-10-13,0,1,Not_Canceled,10,0.3144221331549095,87.318
185,1,2,70.03,2,2,2018-07-08,0,2,Not_Canceled,7,0.033309069393570194,73.53150000000001
64,1,1,116.1,2,1,2018-04-29,0,2,Not_Canceled,4,0.13280358819558152,121.905
192,0,0,95.0,1,0,2018-06-24,0,2,Not_Canceled,6,0.049145115066306005,99.75
215,1,0,106.25,2,2,2018-10-09,0,3,Canceled,10,1.0,95.625
269,0,0,78.88,2,2,2018-07-10,0,1,Not_Canceled,7,0.15524099363669763,82.824
92,1,2,103.7,2,0,2018-12-07,0,4,Not_Canceled,12,0.4477420603878827,98.515
40,1,0,169.2,1,1,2018-11-07,0,2,Not_Canceled,11,0.4788539291260371,160.73999999999998
292,0,0,115.0,2,0,2018-07-21,0,2,Canceled,7,1.0,103.5
5,1,0,0.0,1,0,2017-10-21,0,1,Not_Canceled,10,0.06458256724363177,0.0
62,1,1,111.88,2,1,2018-12-23,0,2,Not_Canceled,12,0.0,117.474
180,0,1,100.0,2,1,2018-05-02,0,1,Not_Canceled,5,0.038714960705921043,105.0
5,1,2,117.67,2,0,2017-09-03,0,3,Not_Canceled,9,0.0,123.55350000000001
43,1,1,77.69,2,0,2018-01-19,0,5,Not_Canceled,1,0.0,81.5745
279,0,0,110.0,2,0,2018-10-12,0,3,Canceled,10,1.0,99.0
28,1,2,116.56,2,2,2017-09-19,0,3,Not_Canceled,9,0.0,122.388
36,1,2,152.1,2,2,2018-07-02,0,1,Not_Canceled,7,0.0,159.705
145,1,2,148.1,3,1,2018-08-08,1,4,Not_Canceled,8,0.4336544650142153,140.695
54,1,2,118.8,2,2,2018-10-02,0,0,Not_Canceled,10,0.0,124.74000000000001
7,1,1,183.0,2,0,2018-04-21,1,3,Not_Canceled,4,0.2710916512999798,192.15
305,0,0,89.0,2,1,2018-11-04,0,2,Canceled,11,0.9795827172875433,80.10000000000001
3,1,2,122.33,2,2,2018-05-13,0,4,Not_Canceled,5,0.098132984701484,128.44650000000001
37,0,0,105.0,2,0,2018-10-13,0,3,Not_Canceled,10,0.0,110.25
37,0,0,105.0,2,0,2018-10-13,0,3,Not_Canceled,10,0.0,110.25
33,1,3,125.1,2,0,2018-09-09,0,2,Not_Canceled,9,0.0,131.355
256,0,0,76.67,2,1,2017-09-14,0,2,Not_Canceled,9,0.15524099363669763,80.5035
64,1,1,109.65,3,2,2018-10-15,0,3,Not_Canceled,10,0.3332501332087102,115.13250000000001
15,1,0,65.0,1,0,2018-02-02,0,1,Not_Canceled,2,0.25327665404255745,68.25
138,0,0,94.5,2,2,2017-08-22,0,1,Canceled,8,0.4910398084994754,89.77499999999999
17,1,0,92.53,2,0,2018-03-01,0,4,Canceled,3,0.6960048122652049,87.9035
76,1,1,96.3,2,0,2018-04-12,0,2,Not_Canceled,4,0.12573630567866861,101.115
56,1,1,194.5,3,2,2018-11-06,0,0,Canceled,11,0.5227981556902477,184.77499999999998
16,1,2,65.0,1,1,2018-12-04,0,0,Not_Canceled,12,0.0,68.25
118,0,0,110.0,1,1,2018-06-06,0,3,Not_Canceled,6,0.0,115.5
221,0,0,65.0,2,2,2017-10-10,0,1,Not_Canceled,10,0.0,68.25
14,1,0,136.0,2,0,2018-08-16,0,2,Canceled,8,0.8623477294557798,122.4
162,1,0,96.13,2,0,2018-07-20,1,4,Canceled,7,0.9795827172875433,86.517
19,1,2,119.33,2,2,2018-11-12,0,1,Not_Canceled,11,0.0,125.29650000000001
157,0,0,92.65,3,0,2018-12-08,0,3,Not_Canceled,12,0.0,97.28250000000001
101,1,0,142.2,3,0,2018-07-22,0,2,Canceled,7,0.8623477294557798,127.97999999999999
3,1,0,130.0,2,1,2017-08-17,0,3,Canceled,8,0.7721881278036157,117.0
162,0,0,70.0,2,0,2017-09-17,0,3,Canceled,9,0.08381130360514956,73.5
139,0,0,68.0,2,2,2018-11-16,0,4,Canceled,11,0.3211368270643458,71.4
11,0,1,78.94,2,0,2017-09-08,0,4,Not_Canceled,9,0.004379475373959659,82.887
80,1,1,207.9,2,0,2018-11-11,0,2,Not_Canceled,11,0.5227981556902477,197.505
5,1,0,90.0,2,1,2017-08-10,0,4,Canceled,8,0.27176243193235494,94.5
36,1,2,147.6,2,0,2018-09-28,0,3,Not_Canceled,9,0.0,154.98
38,1,1,103.87,2,2,2018-11-26,0,1,Not_Canceled,11,0.3144221331549095,109.0635
99,1,0,81.0,1,0,2018-02-19,0,1,Not_Canceled,2,0.0,85.05
139,1,2,116.1,2,0,2018-06-15,0,3,Not_Canceled,6,0.16877863348245908,121.905
61,1,1,120.6,2,0,2018-09-06,0,2,Canceled,9,0.5227981556902477,114.57
0,1,0,164.0,2,1,2018-08-29,0,0,Not_Canceled,8,0.16817470028465775,172.20000000000002
145,1,0,69.56,1,2,2018-04-29,0,4,Not_Canceled,4,0.4910398084994754,66.082
1,1,1,99.0,1,0,2018-07-20,0,1,Not_Canceled,7,0.04909437416902179,103.95
70,1,2,74.8,2,2,2018-12-03,0,2,Not_Canceled,12,0.0,78.54
87,1,1,53.67,1,1,2018-03-09,0,4,Not_Canceled,3,0.05503194708392421,56.353500000000004
72,1,2,159.3,3,2,2018-05-01,0,1,Not_Canceled,5,0.0,167.26500000000001
38,1,0,125.62,2,2,2018-11-05,0,1,Canceled,11,0.8209249742289374,113.058
3,1,1,65.0,1,0,2018-11-24,0,1,Not_Canceled,11,0.04909437416902179,68.25
5,1,0,91.0,2,0,2018-02-16,0,3,Not_Canceled,2,0.27176243193235494,95.55
96,0,1,75.0,2,2,2017-12-27,0,3,Not_Canceled,12,0.19085911464483457,78.75
71,1,0,107.1,2,2,2018-06-26,0,3,Canceled,6,0.8352941771370453,96.39
1,1,1,65.0,1,0,2018-03-02,0,1,Not_Canceled,3,0.04909437416902179,68.25
192,0,0,102.0,2,2,2017-09-25,0,3,Canceled,9,1.0,91.8
192,0,0,95.0,1,0,2018-06-24,0,2,Not_Canceled,6,0.049145115066306005,99.75
20,1,2,80.85,2,0,2017-09-02,0,4,Not_Canceled,9,0.0,84.8925
234,1,0,80.75,2,0,2018-08-31,0,4,Canceled,8,0.9924205568513174,72.675
56,0,0,120.0,2,0,2018-06-08,0,1,Not_Canceled,6,0.0,126.0
1,1,1,149.0,2,0,2018-09-01,0,1,Not_Canceled,9,0.04909437416902179,156.45000000000002
9,1,0,55.0,1,0,2018-03-02,0,2,Canceled,3,0.09630448287970325,57.75
4,1,0,147.0,1,0,2018-07-19,0,3,Not_Canceled,7,0.2811605223383183,154.35
151,0,0,71.0,1,0,2018-01-19,0,2,Not_Canceled,1,0.0,74.55
29,1,0,98.0,2,0,2018-04-12,0,3,Canceled,4,0.6960048122652049,93.1
39,0,0,101.5,2,0,2017-08-14,0,2,Not_Canceled,8,0.0,106.575
49,1,2,168.3,3,2,2018-08-21,0,0,Not_Canceled,8,0.0,176.71500000000003
88,1,0,0.0,2,0,2017-12-04,0,2,Not_Canceled,12,0.0,0.0
10,1,3,157.0,3,1,2018-04-25,0,2,Not_Canceled,4,0.0,164.85
0,0,0,109.0,2,0,2017-08-14,0,2,Not_Canceled,8,0.0,114.45
22,0,0,75.0,2,0,2017-08-21,0,1,Not_Canceled,8,0.0,78.75
37,0,0,105.0,2,0,2018-10-13,0,3,Not_Canceled,10,0.0,110.25
232,1,2,110.7,3,1,2018-12-05,0,2,Not_Canceled,12,0.7834543195343667,99.63000000000001
11,1,1,62.91,1,2,2018-02-13,0,1,Not_Canceled,2,0.071124594796775,66.0555
61,0,0,60.0,2,2,2017-11-28,0,1,Not_Canceled,11,0.0,63.0
10,0,0,119.0,1,0,2018-10-14,0,2,Not_Canceled,10,0.0,124.95
1,0,0,100.0,1,0,2017-10-02,0,2,Not_Canceled,10,0.0,105.0
195,1,2,112.2,2,2,2018-08-17,0,5,Canceled,8,1.0,100.98
71,0,0,115.6,3,1,2018-06-01,0,4,Canceled,6,0.7432190981958956,104.03999999999999
6,1,1,196.0,2,1,2018-04-23,0,1,Not_Canceled,4,0.2710916512999798,205.8
180,0,0,70.0,2,0,2017-10-16,0,1,Canceled,10,0.9538619313558283,63.0
7,1,2,111.71,2,2,2017-09-08,0,5,Not_Canceled,9,0.098132984701484,117.2955
270,0,0,80.0,2,0,2018-04-20,0,4,Not_Canceled,4,0.15524099363669763,84.0
93,1,0,127.15,2,1,2018-06-01,1,4,Not_Canceled,6,0.031292397596661956,133.50750000000002
120,1,2,92.87,2,2,2018-08-18,0,3,Not_Canceled,8,0.16877863348245908,97.51350000000001
102,0,0,63.75,2,1,2018-08-06,0,1,Not_Canceled,8,0.9489969440063092,57.375
98,1,0,73.95,2,0,2018-03-16,0,4,Not_Canceled,3,0.7529346376560372,66.555
0,1,1,0.0,1,0,2017-11-26,0,1,Not_Canceled,11,0.04909437416902179,0.0
83,1,0,83.59,1,0,2018-05-18,0,2,Not_Canceled,5,0.6739918084436043,79.4105
110,1,1,86.9,2,0,2018-09-14,0,4,Not_Canceled,9,0.3332501332087102,91.245
377,0,1,115.0,2,0,2018-10-14,0,2,Canceled,10,1.0,103.5
28,1,0,119.0,2,0,2018-07-29,0,1,Canceled,7,0.8623477294557798,107.10000000000001
270,0,0,62.8,2,0,2018-04-20,0,4,Canceled,4,0.9299026048715912,56.519999999999996
53,1,1,88.0,2,0,2018-11-04,0,2,Canceled,11,0.3144221331549095,92.4
167,1,1,99.45,2,1,2018-08-08,0,3,Canceled,8,0.3357098529862831,104.42250000000001
35,1,2,118.0,2,0,2018-10-27,1,3,Not_Canceled,10,0.0,123.9
58,1,1,97.47,2,2,2017-10-29,0,3,Not_Canceled,10,0.3144221331549095,102.3435
35,1,2,168.3,3,0,2018-08-16,0,4,Not_Canceled,8,0.33881428040894795,176.71500000000003
36,0,0,112.0,2,0,2017-10-13,0,3,Not_Canceled,10,0.0,117.60000000000001
30,1,1,111.6,2,1,2017-09-21,0,3,Not_Canceled,9,0.3144221331549095,117.17999999999999
39,0,0,101.5,2,0,2017-08-14,0,2,Not_Canceled,8,0.0,106.575
2,1,0,89.0,2,1,2018-04-18,0,0,Not_Canceled,4,0.27176243193235494,93.45
39,0,0,85.0,2,1,2018-03-14,0,2,Not_Canceled,3,0.08927279193835214,89.25
46,1,2,77.35,2,2,2018-03-10,0,3,Not_Canceled,3,0.0,81.2175
292,0,0,90.0,1,0,2018-07-21,0,2,Not_Canceled,7,0.049145115066306005,94.5
118,0,0,119.0,1,1,2018-06-06,0,1,Not_Canceled,6,0.05895524444689413,124.95
338,0,0,80.0,2,1,2018-10-07,0,2,Canceled,10,0.9835944064813787,72.0
50,1,0,48.6,2,0,2018-03-11,0,2,Not_Canceled,3,0.29779403768102075,51.03
49,1,1,112.8,3,1,2018-03-04,0,2,Not_Canceled,3,0.3144221331549095,118.44
276,0,0,116.33,2,0,2018-09-22,0,3,Canceled,9,1.0,104.697
25,1,1,96.0,2,2,2018-03-11,0,2,Not_Canceled,3,0.3144221331549095,100.80000000000001
320,0,1,115.0,2,0,2018-08-18,0,2,Canceled,8,1.0,103.5
232,1,1,100.75,2,0,2018-07-12,1,4,Canceled,7,1.0,90.675
7,1,2,0.0,2,0,2018-06-03,1,1,Not_Canceled,6,0.0,0.0
178,1,0,94.62,2,0,2018-08-23,0,3,Canceled,8,0.9795827172875433,85.158
172,0,1,90.95,2,2,2018-09-18,0,1,Not_Canceled,9,0.038714960705921043,95.4975
48,1,0,89.3,2,0,2018-02-11,0,2,Not_Canceled,2,0.9018499147632209,80.37
75,1,0,91.38,2,0,2017-07-28,0,3,Not_Canceled,7,0.8352941771370453,82.242
41,1,1,88.0,2,0,2018-12-02,0,1,Not_Canceled,12,0.0,92.4
8,1,0,54.4,1,0,2018-12-16,0,2,Not_Canceled,12,0.06458256724363177,57.12
443,0,0,65.0,2,0,2018-04-29,0,1,Canceled,4,0.9299026048715912,58.5
122,1,1,139.95,3,0,2018-08-03,0,4,Canceled,8,0.4775371745112604,132.9525
105,0,0,75.0,2,0,2018-10-12,0,3,Not_Canceled,10,0.3211368270643458,78.75
11,1,2,196.0,3,0,2018-07-21,0,1,Not_Canceled,7,0.0,205.8
52,1,0,79.2,2,0,2018-11-03,0,1,Canceled,11,0.7529346376560372,71.28
338,0,0,80.0,2,1,2018-10-07,0,2,Canceled,10,0.9835944064813787,72.0
55,0,0,104.0,2,0,2018-04-06,0,1,Not_Canceled,4,0.0,109.2
145,1,0,69.56,1,2,2018-04-29,0,4,Not_Canceled,4,0.4910398084994754,66.082
273,1,1,90.3,2,1,2018-10-31,0,2,Not_Canceled,10,0.24416063184445858,94.815
75,1,1,87.55,2,1,2018-04-04,0,4,Not_Canceled,4,0.2752194236377152,91.9275
119,1,2,132.3,2,2,2018-10-16,0,3,Not_Canceled,10,0.4477420603878827,125.685
37,1,1,108.11,2,0,2018-05-21,0,1,Not_Canceled,5,0.3144221331549095,113.5155
8,1,2,92.17,2,0,2018-04-05,0,4,Not_Canceled,4,0.098132984701484,96.77850000000001
5,1,1,0.0,1,1,2018-05-09,0,0,Not_Canceled,5,0.08539384469750973,0.0
40,1,0,149.4,2,0,2018-08-23,0,5,Not_Canceled,8,0.8623477294557798,134.46
33,1,0,64.0,2,1,2018-01-25,0,1,Not_Canceled,1,0.25327665404255745,67.2
41,1,0,145.1,2,0,2018-08-24,0,3,Not_Canceled,8,0.8623477294557798,130.59
2,0,0,90.95,2,1,2018-06-13,0,5,Not_Canceled,6,0.08927279193835214,95.4975
139,1,2,228.6,2,1,2018-07-04,0,2,Canceled,7,1.0,205.74
256,0,0,90.0,1,0,2018-06-15,0,2,Not_Canceled,6,0.049145115066306005,94.5
53,0,0,72.0,2,2,2018-11-25,0,2,Not_Canceled,11,0.053259805714054545,75.60000000000001
52,1,1,74.8,2,0,2018-11-23,0,4,Not_Canceled,11,0.3144221331549095,78.54
166,0,0,110.0,1,0,2018-11-01,0,3,Canceled,11,1.0,99.0
22,1,1,71.6,2,0,2018-02-04,0,3,Not_Canceled,2,0.3144221331549095,75.17999999999999
72,1,0,149.4,2,2,2018-09-12,0,5,Not_Canceled,9,0.8623477294557798,134.46
74,0,0,109.0,2,0,2017-09-18,0,2,Not_Canceled,9,0.0,114.45
12,1,0,0.0,1,0,2018-08-17,0,1,Not_Canceled,8,0.09630448287970325,0.0
25,1,1,101.0,1,0,2017-11-17,0,2,Not_Canceled,11,0.3144221331549095,106.05000000000001
95,1,1,77.86,2,0,2018-12-07,0,4,Not_Canceled,12,0.3332501332087102,81.753
7,1,1,134.0,2,1,2018-04-16,0,1,Not_Canceled,4,0.2710916512999798,140.70000000000002
180,1,1,98.1,1,1,2018-10-10,0,0,Not_Canceled,10,0.24416063184445858,103.005
265,1,0,100.3,2,2,2018-10-09,0,3,Canceled,10,1.0,90.27
135,1,0,89.25,2,0,2017-10-07,0,4,Canceled,10,0.8352941771370453,80.325
14,0,0,43.43,2,2,2018-02-15,0,5,Not_Canceled,2,0.08927279193835214,45.6015
220,1,1,114.75,3,2,2018-12-30,0,2,Canceled,12,0.7834543195343667,103.275
110,1,0,143.1,2,0,2018-06-03,0,1,Canceled,6,0.8623477294557798,128.79
32,1,0,149.4,2,2,2018-09-11,0,1,Canceled,9,0.8623477294557798,134.46
151,1,1,143.38,2,0,2018-12-30,0,2,Canceled,12,0.9538619313558282,129.042
276,0,0,61.0,2,2,2018-05-13,0,3,Canceled,5,0.9299026048715912,54.9
0,1,0,89.0,2,1,2018-03-27,0,0,Not_Canceled,3,0.27176243193235494,93.45
1,1,0,96.0,1,2,2017-08-29,0,1,Not_Canceled,8,0.205356500035998,100.80000000000001
14,1,1,97.67,2,1,2018-03-04,0,2,Canceled,3,0.3144221331549095,102.5535
204,0,0,72.75,2,2,2017-10-09,0,2,Not_Canceled,10,0.08381130360514956,76.3875
26,1,1,139.0,2,2,2018-10-16,0,4,Not_Canceled,10,0.5227981556902477,132.04999999999998
183,0,1,110.0,2,0,2018-09-08,0,3,Canceled,9,1.0,99.0
11,0,0,94.5,2,2,2017-08-15,0,1,Not_Canceled,8,0.24609824373034747,99.22500000000001
1,1,3,0.0,2,0,2018-06-07,0,1,Not_Canceled,6,0.0,0.0
29,1,0,67.0,1,0,2018-04-05,1,3,Not_Canceled,4,0.25327665404255745,70.35000000000001
153,1,0,90.46,1,2,2018-07-15,0,5,Canceled,7,0.9835944064813787,81.414
19,1,2,129.0,2,1,2018-09-25,0,0,Not_Canceled,9,0.0,135.45000000000002
182,0,1,90.95,2,2,2018-09-22,0,5,Not_Canceled,9,0.038714960705921043,95.4975
102,0,0,101.5,2,0,2017-10-16,0,2,Canceled,10,1.0,91.35000000000001
113,1,1,105.3,2,1,2018-05-02,0,2,Not_Canceled,5,0.4837976396951592,100.035
59,1,2,71.1,2,0,2018-11-02,0,3,Not_Canceled,11,0.0,74.655
69,1,0,125.1,2,0,2018-09-10,0,1,Not_Canceled,9,0.8623477294557798,112.59
46,1,2,102.6,2,0,2018-12-08,0,3,Not_Canceled,12,0.0,107.73
158,1,0,90.95,2,2,2018-08-25,0,3,Canceled,8,0.9795827172875433,81.855
4,1,0,65.0,1,0,2018-11-22,0,1,Not_Canceled,11,0.06458256724363177,68.25
13,1,0,79.0,1,1,2018-07-11,0,1,Not_Canceled,7,0.1372105702007569,82.95
51,1,2,228.6,3,0,2018-07-23,1,1,Not_Canceled,7,0.0,240.03
211,1,2,224.1,3,0,2018-10-07,0,2,Canceled,10,1.0,201.69
212,0,1,78.0,2,2,2018-05-20,0,3,Not_Canceled,5,0.038714960705921043,81.9
85,1,0,98.0,1,1,2018-12-03,0,1,Not_Canceled,12,0.8352941771370453,88.2
35,1,0,93.9,1,2,2018-04-17,0,1,Canceled,4,0.6960048122652049,89.205
1,1,1,97.0,2,0,2018-03-15,0,1,Not_Canceled,3,0.04909437416902179,101.85000000000001
111,1,1,86.9,2,0,2018-09-01,0,3,Not_Canceled,9,0.3332501332087102,91.245
149,1,2,77.85,2,0,2018-07-23,1,1,Not_Canceled,7,0.4336544650142153,73.9575
0,1,0,106.65,2,0,2018-09-29,0,1,Not_Canceled,9,0.16817470028465775,111.98250000000002
28,1,0,0.0,2,0,2018-12-16,0,2,Not_Canceled,12,0.0,0.0
296,0,1,117.0,2,0,2018-09-21,0,4,Canceled,9,1.0,105.3
62,1,3,131.51,2,4,2017-09-27,0,5,Not_Canceled,9,0.0,138.0855
0,1,0,92.98,2,0,2018-10-05,0,1,Not_Canceled,10,0.06458256724363177,97.629
11,1,1,120.0,2,0,2018-12-30,0,2,Not_Canceled,12,0.0,126.0
234,1,1,76.84,2,1,2018-12-12,0,4,Not_Canceled,12,0.24416063184445858,80.682
49,0,0,85.0,2,0,2018-05-06,0,2,Not_Canceled,5,0.0,89.25
9,1,0,166.0,2,0,2018-07-21,0,1,Canceled,7,0.7721881278036157,149.4
80,0,0,80.75,2,1,2018-04-11,0,2,Not_Canceled,4,0.0,84.78750000000001
146,0,0,85.0,2,0,2017-12-29,0,3,Not_Canceled,12,0.0,89.25
32,1,1,134.78,2,2,2018-09-25,0,2,Not_Canceled,9,0.5227981556902477,128.041
15,1,1,73.15,1,1,2017-09-05,0,1,Not_Canceled,9,0.3144221331549095,76.8075
0,1,0,73.07,2,0,2018-08-24,0,1,Not_Canceled,8,0.09630448287970325,76.7235
148,1,1,114.3,2,0,2018-08-09,0,3,Not_Canceled,8,0.5189179355269077,108.585
27,1,0,107.1,2,2,2018-06-12,0,1,Canceled,6,0.6960048122652049,101.74499999999999
164,1,0,167.45,2,2,2018-08-21,0,2,Canceled,8,1.0,150.70499999999998
120,1,0,143.1,2,1,2018-09-20,0,5,Canceled,9,0.8623477294557798,128.79
